,data,epsp,config/sec,config/weight,config/saveFolder,config/simLabel
187,"epsp      0.086743
sec        dend_55
loc            0.5
weight      0.0001
dtype: object",0.086743172895268,dend_55,0.0001,./grid_batch,grid_search_00187
188,"epsp      0.091184
sec        dend_56
loc            0.5
weight      0.0001
dtype: object",0.09118385480100201,dend_56,0.0001,./grid_batch,grid_search_00188
189,"epsp      0.103227
sec        dend_57
loc            0.5
weight      0.0001
dtype: object",0.103226995531997,dend_57,0.0001,./grid_batch,grid_search_00189
190,"epsp      0.102195
sec        dend_58
loc            0.5
weight      0.0001
dtype: object",0.10219546469826901,dend_58,0.0001,./grid_batch,grid_search_00190
191,"epsp      0.101414
sec        dend_59
loc            0.5
weight      0.0001
dtype: object",0.10141408707997301,dend_59,0.0001,./grid_batch,grid_search_00191
192,"epsp      0.058357
sec         dend_6
loc            0.5
weight      0.0001
dtype: object",0.05835659115342601,dend_6,0.0001,./grid_batch,grid_search_00192
193,"epsp      0.102852
sec        dend_60
loc            0.5
weight      0.0001
dtype: object",0.102852403680785,dend_60,0.0001,./grid_batch,grid_search_00193
194,"epsp      0.10181
sec       dend_61
loc           0.5
weight     0.0001
dtype: object",0.101810383714052,dend_61,0.0001,./grid_batch,grid_search_00194
195,"epsp      0.101799
sec        dend_62
loc            0.5
weight      0.0001
dtype: object",0.101799353952117,dend_62,0.0001,./grid_batch,grid_search_00195
196,"epsp      0.10276
sec       dend_63
loc           0.5
weight     0.0001
dtype: object",0.10275983945554401,dend_63,0.0001,./grid_batch,grid_search_00196
197,"epsp      0.102141
sec        dend_64
loc            0.5
weight      0.0001
dtype: object",0.10214101559897401,dend_64,0.0001,./grid_batch,grid_search_00197
198,"epsp      0.10124
sec       dend_65
loc           0.5
weight     0.0001
dtype: object",0.10124002963011901,dend_65,0.0001,./grid_batch,grid_search_00198
199,"epsp      0.101359
sec        dend_66
loc            0.5
weight      0.0001
dtype: object",0.101358942389509,dend_66,0.0001,./grid_batch,grid_search_00199
200,"epsp      0.100964
sec        dend_67
loc            0.5
weight      0.0001
dtype: object",0.100963685949636,dend_67,0.0001,./grid_batch,grid_search_00200
201,"epsp      0.101954
sec        dend_68
loc            0.5
weight      0.0001
dtype: object",0.101953912936195,dend_68,0.0001,./grid_batch,grid_search_00201
202,"epsp      0.099888
sec        dend_69
loc            0.5
weight      0.0001
dtype: object",0.09988784113808401,dend_69,0.0001,./grid_batch,grid_search_00202
203,"epsp      0.102452
sec         dend_7
loc            0.5
weight      0.0001
dtype: object",0.102451819931999,dend_7,0.0001,./grid_batch,grid_search_00203
204,"epsp      0.098043
sec        dend_70
loc            0.5
weight      0.0001
dtype: object",0.09804324501939701,dend_70,0.0001,./grid_batch,grid_search_00204
205,"epsp      0.079619
sec        dend_71
loc            0.5
weight      0.0001
dtype: object",0.079618649828987,dend_71,0.0001,./grid_batch,grid_search_00205
206,"epsp      0.094585
sec        dend_72
loc            0.5
weight      0.0001
dtype: object",0.09458546184484301,dend_72,0.0001,./grid_batch,grid_search_00206
207,"epsp      0.102154
sec        dend_73
loc            0.5
weight      0.0001
dtype: object",0.10215351988658401,dend_73,0.0001,./grid_batch,grid_search_00207
208,"epsp      0.099527
sec        dend_74
loc            0.5
weight      0.0001
dtype: object",0.099527048132259,dend_74,0.0001,./grid_batch,grid_search_00208
209,"epsp      0.097908
sec        dend_75
loc            0.5
weight      0.0001
dtype: object",0.09790811136102201,dend_75,0.0001,./grid_batch,grid_search_00209
210,"epsp      0.096106
sec        dend_76
loc            0.5
weight      0.0001
dtype: object",0.09610619880336901,dend_76,0.0001,./grid_batch,grid_search_00210
211,"epsp      0.097325
sec        dend_77
loc            0.5
weight      0.0001
dtype: object",0.09732499359147001,dend_77,0.0001,./grid_batch,grid_search_00211
212,"epsp      0.096082
sec        dend_78
loc            0.5
weight      0.0001
dtype: object",0.096082374147314,dend_78,0.0001,./grid_batch,grid_search_00212
213,"epsp      0.097148
sec        dend_79
loc            0.5
weight      0.0001
dtype: object",0.09714771336493301,dend_79,0.0001,./grid_batch,grid_search_00213
214,"epsp      0.100726
sec         dend_8
loc            0.5
weight      0.0001
dtype: object",0.10072576637128301,dend_8,0.0001,./grid_batch,grid_search_00214
215,"epsp      0.098189
sec        dend_80
loc            0.5
weight      0.0001
dtype: object",0.098189149005037,dend_80,0.0001,./grid_batch,grid_search_00215
216,"epsp      0.095461
sec        dend_81
loc            0.5
weight      0.0001
dtype: object",0.095460991119239,dend_81,0.0001,./grid_batch,grid_search_00216
217,"epsp      0.096436
sec        dend_82
loc            0.5
weight      0.0001
dtype: object",0.096435787248125,dend_82,0.0001,./grid_batch,grid_search_00217
218,"epsp      0.095481
sec        dend_83
loc            0.5
weight      0.0001
dtype: object",0.09548098337735601,dend_83,0.0001,./grid_batch,grid_search_00218
219,"epsp      0.094806
sec        dend_84
loc            0.5
weight      0.0001
dtype: object",0.094806462856624,dend_84,0.0001,./grid_batch,grid_search_00219
220,"epsp      0.093766
sec        dend_85
loc            0.5
weight      0.0001
dtype: object",0.09376584953037001,dend_85,0.0001,./grid_batch,grid_search_00220
221,"epsp       0.0926
sec       dend_86
loc           0.5
weight     0.0001
dtype: object",0.09259987566633701,dend_86,0.0001,./grid_batch,grid_search_00221
222,"epsp      0.100955
sec        dend_87
loc            0.5
weight      0.0001
dtype: object",0.100954717097764,dend_87,0.0001,./grid_batch,grid_search_00222
223,"epsp      0.099783
sec        dend_88
loc            0.5
weight      0.0001
dtype: object",0.09978305545931201,dend_88,0.0001,./grid_batch,grid_search_00223
224,"epsp      0.096218
sec        dend_89
loc            0.5
weight      0.0001
dtype: object",0.096218428622535,dend_89,0.0001,./grid_batch,grid_search_00224
225,"epsp      0.098981
sec         dend_9
loc            0.5
weight      0.0001
dtype: object",0.098981106678451,dend_9,0.0001,./grid_batch,grid_search_00225
226,"epsp      0.098222
sec        dend_90
loc            0.5
weight      0.0001
dtype: object",0.09822152066426701,dend_90,0.0001,./grid_batch,grid_search_00226
227,"epsp      0.092258
sec        dend_91
loc            0.5
weight      0.0001
dtype: object",0.092257681748819,dend_91,0.0001,./grid_batch,grid_search_00227
228,"epsp      0.09184
sec       dend_92
loc           0.5
weight     0.0001
dtype: object",0.09184019724496201,dend_92,0.0001,./grid_batch,grid_search_00228
229,"epsp      0.100287
sec        dend_93
loc            0.5
weight      0.0001
dtype: object",0.10028685358685101,dend_93,0.0001,./grid_batch,grid_search_00229
230,"epsp      0.099365
sec        dend_94
loc            0.5
weight      0.0001
dtype: object",0.09936450413195501,dend_94,0.0001,./grid_batch,grid_search_00230
231,"epsp      0.059735
sec        dend_95
loc            0.5
weight      0.0001
dtype: object",0.059735308243304,dend_95,0.0001,./grid_batch,grid_search_00231
232,"epsp      0.030683
sec        dend_96
loc            0.5
weight      0.0001
dtype: object",0.030683158943062002,dend_96,0.0001,./grid_batch,grid_search_00232
233,"epsp      0.035741
sec        dend_97
loc            0.5
weight      0.0001
dtype: object",0.035740660412258006,dend_97,0.0001,./grid_batch,grid_search_00233
234,"epsp      0.098214
sec        dend_98
loc            0.5
weight      0.0001
dtype: object",0.09821440515403801,dend_98,0.0001,./grid_batch,grid_search_00234
235,"epsp      0.098188
sec        dend_99
loc            0.5
weight      0.0001
dtype: object",0.098187866661604,dend_99,0.0001,./grid_batch,grid_search_00235
236,"epsp      0.103281
sec           soma
loc            0.5
weight      0.0001
dtype: object",0.10328139265472201,soma,0.0001,./grid_batch,grid_search_00236
237,"epsp      0.202427
sec         apic_0
loc            0.5
weight      0.0002
dtype: object",0.202426728761039,apic_0,0.0002,./grid_batch,grid_search_00237
238,"epsp      0.191866
sec         apic_1
loc            0.5
weight      0.0002
dtype: object",0.191866122166672,apic_1,0.0002,./grid_batch,grid_search_00238
239,"epsp      0.153003
sec        apic_10
loc            0.5
weight      0.0002
dtype: object",0.153003153363783,apic_10,0.0002,./grid_batch,grid_search_00239
240,"epsp      0.019579
sec       apic_100
loc            0.5
weight      0.0002
dtype: object",0.019579218826336002,apic_100,0.0002,./grid_batch,grid_search_00240
241,"epsp      0.017386
sec       apic_101
loc            0.5
weight      0.0002
dtype: object",0.017386473219460002,apic_101,0.0002,./grid_batch,grid_search_00241
242,"epsp      0.017386
sec       apic_102
loc            0.5
weight      0.0002
dtype: object",0.017386469923394002,apic_102,0.0002,./grid_batch,grid_search_00242
243,"epsp      0.025076
sec       apic_103
loc            0.5
weight      0.0002
dtype: object",0.025076136576089002,apic_103,0.0002,./grid_batch,grid_search_00243
244,"epsp      0.026165
sec       apic_104
loc            0.5
weight      0.0002
dtype: object",0.026165314926416,apic_104,0.0002,./grid_batch,grid_search_00244
245,"epsp      0.025619
sec       apic_105
loc            0.5
weight      0.0002
dtype: object",0.025618811400491003,apic_105,0.0002,./grid_batch,grid_search_00245
246,"epsp      0.024197
sec       apic_106
loc            0.5
weight      0.0002
dtype: object",0.024197024901909003,apic_106,0.0002,./grid_batch,grid_search_00246
247,"epsp      0.017667
sec       apic_107
loc            0.5
weight      0.0002
dtype: object",0.017667115974631,apic_107,0.0002,./grid_batch,grid_search_00247
248,"epsp      0.011555
sec       apic_108
loc            0.5
weight      0.0002
dtype: object",0.011555025132111001,apic_108,0.0002,./grid_batch,grid_search_00248
249,"epsp      0.010793
sec       apic_109
loc            0.5
weight      0.0002
dtype: object",0.010792614241381001,apic_109,0.0002,./grid_batch,grid_search_00249
250,"epsp      0.153103
sec        apic_11
loc            0.5
weight      0.0002
dtype: object",0.15310317998144202,apic_11,0.0002,./grid_batch,grid_search_00250
251,"epsp      0.010793
sec       apic_110
loc            0.5
weight      0.0002
dtype: object",0.010792617372487,apic_110,0.0002,./grid_batch,grid_search_00251
252,"epsp      0.011678
sec       apic_111
loc            0.5
weight      0.0002
dtype: object",0.011677822233650001,apic_111,0.0002,./grid_batch,grid_search_00252
253,"epsp      0.025413
sec       apic_112
loc            0.5
weight      0.0002
dtype: object",0.025413364842833002,apic_112,0.0002,./grid_batch,grid_search_00253
254,"epsp      0.155441
sec       apic_113
loc            0.5
weight      0.0002
dtype: object",0.15544061328265002,apic_113,0.0002,./grid_batch,grid_search_00254
255,"epsp       0.19163
sec       apic_114
loc            0.5
weight      0.0002
dtype: object",0.191630334760532,apic_114,0.0002,./grid_batch,grid_search_00255
256,"epsp      0.186862
sec       apic_115
loc            0.5
weight      0.0002
dtype: object",0.18686190764378802,apic_115,0.0002,./grid_batch,grid_search_00256
257,"epsp      0.186055
sec       apic_116
loc            0.5
weight      0.0002
dtype: object",0.18605490020316,apic_116,0.0002,./grid_batch,grid_search_00257
258,"epsp      0.184324
sec       apic_117
loc            0.5
weight      0.0002
dtype: object",0.18432369864414902,apic_117,0.0002,./grid_batch,grid_search_00258
259,"epsp      0.174462
sec       apic_118
loc            0.5
weight      0.0002
dtype: object",0.174461675504815,apic_118,0.0002,./grid_batch,grid_search_00259
260,"epsp      0.172833
sec       apic_119
loc            0.5
weight      0.0002
dtype: object",0.17283301091785502,apic_119,0.0002,./grid_batch,grid_search_00260
261,"epsp      0.160999
sec        apic_12
loc            0.5
weight      0.0002
dtype: object",0.1609994472349,apic_12,0.0002,./grid_batch,grid_search_00261
262,"epsp      0.177497
sec       apic_120
loc            0.5
weight      0.0002
dtype: object",0.177496674471598,apic_120,0.0002,./grid_batch,grid_search_00262
263,"epsp      0.179476
sec       apic_121
loc            0.5
weight      0.0002
dtype: object",0.179476227591493,apic_121,0.0002,./grid_batch,grid_search_00263
264,"epsp      0.184256
sec       apic_122
loc            0.5
weight      0.0002
dtype: object",0.18425624322713902,apic_122,0.0002,./grid_batch,grid_search_00264
265,"epsp      0.155144
sec        apic_13
loc            0.5
weight      0.0002
dtype: object",0.15514419711726601,apic_13,0.0002,./grid_batch,grid_search_00265
266,"epsp      0.156951
sec        apic_14
loc            0.5
weight      0.0002
dtype: object",0.15695136836529802,apic_14,0.0002,./grid_batch,grid_search_00266
267,"epsp      0.15209
sec       apic_15
loc           0.5
weight     0.0002
dtype: object",0.152089868675531,apic_15,0.0002,./grid_batch,grid_search_00267
268,"epsp      0.155048
sec        apic_16
loc            0.5
weight      0.0002
dtype: object",0.155047886906046,apic_16,0.0002,./grid_batch,grid_search_00268
269,"epsp      0.164428
sec        apic_17
loc            0.5
weight      0.0002
dtype: object",0.16442792593061,apic_17,0.0002,./grid_batch,grid_search_00269
270,"epsp      0.149499
sec        apic_18
loc            0.5
weight      0.0002
dtype: object",0.14949899027003202,apic_18,0.0002,./grid_batch,grid_search_00270
271,"epsp      0.139956
sec        apic_19
loc            0.5
weight      0.0002
dtype: object",0.13995561984511,apic_19,0.0002,./grid_batch,grid_search_00271
272,"epsp      0.174549
sec         apic_2
loc            0.5
weight      0.0002
dtype: object",0.17454948897805803,apic_2,0.0002,./grid_batch,grid_search_00272
273,"epsp      0.138752
sec        apic_20
loc            0.5
weight      0.0002
dtype: object",0.13875185353973002,apic_20,0.0002,./grid_batch,grid_search_00273
274,"epsp      0.136072
sec        apic_21
loc            0.5
weight      0.0002
dtype: object",0.136072111614296,apic_21,0.0002,./grid_batch,grid_search_00274
275,"epsp      0.126064
sec        apic_22
loc            0.5
weight      0.0002
dtype: object",0.12606357223130202,apic_22,0.0002,./grid_batch,grid_search_00275
276,"epsp      0.128414
sec        apic_23
loc            0.5
weight      0.0002
dtype: object",0.128413994457346,apic_23,0.0002,./grid_batch,grid_search_00276
277,"epsp      0.13764
sec       apic_24
loc           0.5
weight     0.0002
dtype: object",0.137640207858495,apic_24,0.0002,./grid_batch,grid_search_00277
278,"epsp      0.13231
sec       apic_25
loc           0.5
weight     0.0002
dtype: object",0.13231029895175,apic_25,0.0002,./grid_batch,grid_search_00278
279,"epsp      0.131047
sec        apic_26
loc            0.5
weight      0.0002
dtype: object",0.131047305785187,apic_26,0.0002,./grid_batch,grid_search_00279
280,"epsp      0.137612
sec        apic_27
loc            0.5
weight      0.0002
dtype: object",0.13761166577452802,apic_27,0.0002,./grid_batch,grid_search_00280
